nombre_entidad;anio;Instituciones;Infraestructura;Adopción TIC;Sostenibilidad ambiental;Salud;Educación básica y media;Educación superior y capacitación;Entorno para los negocios;Mercado laboral;Sistema financiero;Tamaño del mercado;Sofisticación y diversificación;Innovación
VALLE DEL CAUCA;2025;7.006581263192406;4.495635599066432;5.9038989769204715;4.940674095356149;7.903847774919095;6.2323591943154035;5.313433078059241;7.156109024944596;6.789013642950589;4.582886643673575;7.2341415157401805;9.690886486726159;3.6655282659944914
VAUPÉS;2025;5.960010020955347;0.6674695188373205;0.8102415213603092;4.4453725707395755;4.858491079930885;2.3713889029587936;0.7954458410526;4.515390807675485;6.6530430861716034;1.879096425153851;1.8050957867531157;6.336038819639279;0.603061475785125
VICHADA;2025;5.041749039598989;0.5513292088986484;0.9278175839181292;4.905143957274848;5.447407677405817;2.680886091393937;2.0892474854987966;3.627429856517174;5.224438845767301;1.1293712317166102;0.9159968259584821;0.0;0.019917015366175125
AMAZONAS;2026;5.328409734866204;1.2444604727414441;1.9056928269705775;4.191126411935927;5.219937414765115;3.6978431280042265;2.826129702048354;4.701933555457012;6.739899505540638;1.968703377215608;2.34493066060185;0.0;2.711915293446605
ANTIOQUIA;2026;6.90085463458396;3.8225497895600675;7.306408294622386;5.953601032840856;7.878073484199452;7.178530826990873;6.045025020584717;7.5349168245161895;7.776890613405259;7.037722775286586;7.808045008161313;8.773050728677998;4.3970819126877005
ARAUCA;2026;3.9695657678108427;2.956555282259681;2.4411635679013113;4.345475349610489;6.8213185879719065;6.677096244561646;3.037206831647035;4.188235619067696;5.3747720160526615;4.106850897406361;4.123095547004278;7.18196349024902;0.21249709668395125
ATLÁNTICO;2026;6.2683454568899935;3.1104004666963196;6.259695446965553;2.699831207212754;7.726963163737336;7.4072553584398895;5.729195186443343;7.993103549179378;6.452145661512985;5.305854839347672;6.933557621064508;8.812390932609354;3.3527731487919743
BOGOTÁ, D.C.;2026;8.237074659722788;6.745965111661753;8.830448243862508;5.390994950061748;8.309505684692086;8.270915446686612;6.916278131538597;9.761697897302383;8.317607092179164;8.933139107279827;8.445160157384057;8.958701611972888;5.084772297308948
BOLÍVAR;2026;5.98595154626202;5.213989606132431;4.60503515189438;5.215563460114869;6.590323752891797;6.528197459819019;4.8760084842233375;6.361472461240389;5.387501284677311;3.3428138915493335;7.196919344458349;9.241844115844254;2.3998454884587628
BOYACÁ;2026;5.7553788172597296;7.954833845230852;6.437275166911878;5.605248637368275;7.351294607261157;8.728707058746881;5.411521056492758;4.601163889981706;6.22785503114647;3.9963563310966665;5.790601578156625;5.586748656096995;3.121959886682358
CALDAS;2026;6.262842413124262;3.1637794585857417;7.512500417188834;4.52451729754629;7.468224381537318;6.896845992659662;5.212950158666958;5.695694673688234;7.5558934129842275;4.209096463378854;5.973178692280086;7.9028009442301865;3.636110855952512
CAQUETÁ;2026;5.022327388920912;3.206785385555715;3.9112933640757106;4.93072303181042;6.712168929771009;6.226049077223208;3.173540213647712;4.0060742555220905;5.527479612216252;4.323615822351576;3.790396838165069;5.344886347202719;1.8977342080621618
CASANARE;2026;5.661709967779577;3.3517008312778374;3.7978385515217323;4.654855669851459;6.883718370319411;7.832552155859675;3.2100631262269443;7.2538000455983065;7.5343099112158445;3.8226843244619135;5.554381697863002;2.941693091257802;1.6658494932267374
CAUCA;2026;4.068452813530505;3.3979074552541473;4.386366199002048;6.5534540290806085;6.3490422013621215;5.834088998637331;3.6504640098082013;4.676024886366317;5.126084540988264;2.252112423775353;5.550842047825818;8.733527517480171;2.3813557844529774
CESAR;2026;5.416650203853982;4.068995232520691;4.330645436761519;4.327512796582081;6.633545435474975;6.02849448844752;3.5145414788747864;4.869787432903963;5.779623784198947;2.965463449333661;6.645718317417712;5.1281537599832845;1.7388118320556878
CHOCÓ;2026;4.5818212676106285;2.31098478418774;2.292270932237979;7.2608558083607715;3.701385859082285;3.942351126798031;1.2691243247694475;3.2563547708562224;4.733734738770758;1.4782683219404062;4.263744603944347;7.1270747782680814;1.4456750375737901
CÓRDOBA;2026;5.333032185372114;4.020510856885087;3.3859950841662787;5.0987866572931555;6.314293393038555;6.517084067191423;4.340278679383629;4.751281380411486;4.686692261589953;2.1943123855712665;5.624121297692093;6.497768911359749;1.9450784188727444
CUNDINAMARCA;2026;7.242302238269307;2.304029937810162;5.444154523534807;5.814524346777981;6.339200922937175;7.761877865040572;5.163825265053462;6.279021991740611;7.785637532198168;3.086314126631196;7.25540457246168;9.153176985927987;3.0448038308205616
GUAINÍA;2026;6.147140027852966;0.5580616461214669;1.8349840025008468;4.709084693871596;5.388990636216867;3.154274373371594;1.8812518131955371;3.7642818391046005;5.633376622426503;1.9659844440969054;2.1449337590619684;3.782626377342263;1.0297597795466842
GUAVIARE;2026;4.405517570994054;2.6954895650722257;2.9601207139128234;4.809032344956012;5.984612870951671;5.438819509952721;2.497108099933189;5.379335049577571;7.526904059106753;4.3990360058815225;2.13038312698683;0.0;0.08387133018824668
HUILA;2026;5.70693586648531;3.660404173154839;4.8853875940927995;4.2661031466698605;7.143307422086137;7.826369767003397;3.677066434684753;4.944402927010368;5.343527821721543;5.145265036953228;5.7841123887633845;5.2200240147172305;2.416512067430114
LA GUAJIRA;2026;5.3829040125084315;3.960541740965067;3.1538899424492333;6.3755080056803415;4.992733378910168;5.393699845975945;3.036877618366969;3.995892744807156;4.45091539252138;2.0244728235417115;6.4685270158194115;4.8151233781323;2.0948450948558173
MAGDALENA;2026;6.149386029906495;4.693594136531608;3.9543520509797805;4.501511571346395;6.510089108663992;5.5532374616930715;4.107423853047887;5.131183275368473;5.141955490688264;3.7216191025038814;6.027750493978607;8.259216002112835;1.9547938849213211
META;2026;5.900961798333575;3.3014831282692603;4.566164373282387;3.9684185661014846;6.704617002559416;7.546071992983208;4.513518195224955;5.802948966465342;6.992712664922429;3.8024432169353135;5.905946667224389;3.278086664937041;2.2663712085393266
NARIÑO;2026;5.03544962991901;3.8510038618469915;3.68037193576122;6.354710471744598;6.290309690599455;6.69681630888128;3.641046589501757;4.81852724666341;5.515786655357628;2.9562217695821733;5.344488105130849;4.984710707774262;2.031947599067052
NORTE DE SANTANDER;2026;5.628018373516638;4.5625847408325235;5.6184854496025505;4.0938430808104185;6.583457103920346;7.694082841944605;4.445306274753438;4.605418891992118;5.0987855115032215;4.246669943214847;5.765903831045479;8.434676387630324;2.593326237162272
PUTUMAYO;2026;4.714299735455632;1.5285562384320992;3.3976808964581124;6.140528885215433;6.108030577305136;6.10823021820314;2.093018554985871;4.494925571555785;4.852034765496603;2.429092518427493;4.485894799659289;2.4834615920611594;0.48308569769627163
QUINDÍO;2026;6.528799281319987;2.5614723025942014;6.485642602093778;4.26892786917854;7.685537009530718;8.434029561880735;5.486431565979602;6.174742520677828;6.785919450871322;4.591431772427409;5.195140902614812;5.717149969706028;5.151241652152759
RISARALDA;2026;6.8644335696866845;0.8925398512090355;7.803032038671586;4.4713995591931415;7.512312742594739;7.371347905469145;5.519504763163288;6.762391160083528;7.592621485969071;5.182883326700571;6.060362718094991;8.969689266526501;4.095716005051853
ARCHIPIÉLAGO DE SAN ANDRÉS;2026;5.229993771291045;1.7049746451958905;4.467397893389994;4.767860811140573;8.102080219814424;6.855224825658805;4.94551911298728;6.516144710013695;8.676823055196511;4.754044604911579;2.9912664249786127;4.173291991066482;1.75441698100087
SANTANDER;2026;5.804195802010427;3.425935634338673;6.318016877207137;6.085737887020679;7.868580174173486;8.498894197592275;6.148325315619241;6.087689509856663;6.9915061774125284;4.432346085368525;6.412329238599628;9.039193606618799;3.50909905392206
SUCRE;2026;5.205329001745679;3.2394752514083427;3.777397499453969;5.052898099554746;6.894039848765336;6.519413307421401;3.364181311219771;4.186946009465372;4.386904349852059;2.7211466398094175;5.348040191466007;3.425411335469533;2.240501609219221
TOLIMA;2026;5.404992247725163;3.904494623152221;5.976676687454487;5.524302298977196;7.071358262876983;7.670455393974277;4.748671781399311;5.070800243272835;6.24432995038272;4.3749637653804445;5.445012165874776;6.428971793286516;2.7922203151602183
VALLE DEL CAUCA;2026;7.342367748327804;4.158252452018273;6.167451658347492;5.094112426442701;7.877083775612276;6.508695004823264;5.375411766653081;6.959024075782461;7.182340777491081;4.921327406690441;7.211225291551537;9.610595538885566;4.002830973531323
VAUPÉS;2026;5.955281201401869;0.6640162395355598;0.9718467563270572;4.8860377294404405;3.880630016950806;2.220594708470332;1.7976900032492782;3.3342468092768076;6.886169499314466;1.9819877791402165;1.793334008795893;0.0;0.05240360809353661
VICHADA;2026;5.194491098617556;0.5385957763564796;1.213143902392913;5.374332620116564;4.220859920546902;2.5986105346008506;2.1390267769248057;3.493902161925483;6.493504415094497;1.12285508261015;2.3238833073161986;1.6313105587865246;0.5795259561549777
