Codigo_DIVIPOLA|Departamento|Sector|Tipo_registro|Año|Estado_dato|Valor_miles_millones_COP|Unidad|Fuente
68|Santander|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|1677.78319800114|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|1793.73706499291|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|1912.4244660191|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|2122.06939766283|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2024|Provisional|2356.81987447381|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
68|Santander|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|2580.31766330962|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|50.1208213144381|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|52.9535966052816|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|67.3235788716328|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|78.0463576421029|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|86.3122052484746|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|106.858321510344|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|119.386088717274|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|132.58692622078|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|142.040146400534|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|146.193143950602|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|159.090247617662|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|159.861565231192|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|178.929193878725|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|194.886931895879|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|213.616525529908|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|222.41766696595|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|237.802939031288|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|251.889919113039|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|275.120195972265|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2024|Provisional|309.538888144878|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
70|Sucre|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|338.911332016193|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|172.233367789614|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|180.184939871079|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|213.158829053582|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|253.746398865636|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|276.074341593092|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|302.617147186656|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|341.271461148721|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|372.544472099621|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|399.706854297695|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|425.729166147261|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|453.597720429905|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|448.279592323407|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|504.317682949698|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|547.797799229608|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|600.296542307119|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|623.799654920878|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|668.515504011481|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2022|Definitivo|712.326390313|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2023|Definitivo|784.755983193042|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2024|Provisional|890.59022526576|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
73|Tolima|Actividades financieras y de seguros|Actividad económica|2025|Preliminar|972.143120168718|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2005|Definitivo|984.481718978748|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2006|Definitivo|1045.39193062786|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2007|Definitivo|1233.7282852419|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2008|Definitivo|1486.75160109853|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2009|Definitivo|1582.82486410559|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2010|Definitivo|1734.10484628413|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2011|Definitivo|1964.79349188477|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2012|Definitivo|2222.74018861261|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2013|Definitivo|2395.24558417868|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2014|Definitivo|2601.18884517821|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2015|Definitivo|2852.97732723083|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2016|Definitivo|2837.95179814471|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2017|Definitivo|3237.45379475779|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2018|Definitivo|3538.43191376046|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2019|Definitivo|3916.36270323808|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2020|Definitivo|4058.29702684817|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
76|Valle del Cauca|Actividades financieras y de seguros|Actividad económica|2021|Definitivo|4309.72383097336|Miles de millones de pesos corrientes|DANE - Cuentas nacionales departamentales
