nombre_entidad;anio;pct_pet;fuerza_trabajo;fuerza_trabajo_potencial;desocupados;pet;fuera_fuerza_trabajo;ocupados;subocupados;poblacion_total_geih;tgp;td;to;ts
RIOHACHA;2008;64.28064347616433;39.297683903333336;0.0;6.282955049000001;63.98666666666666;24.688982763333332;33.014728854333335;5.351907484333334;99.54266666666666;61.41542597937072;15.988105213669002;51.59626305636592;13.618887814096775
RIOHACHA;2009;64.5389603976693;45.21866970966666;0.0;6.161629137666666;65.35000000000001;20.131330290333334;39.057040572333335;7.109952194333334;101.25666666666666;69.1945978724815;13.626294575290121;59.765938136699816;15.723488196322144
RIOHACHA;2010;64.70852104767191;47.119;0.0;5.377;66.83699999999999;19.718;41.742;7.822333333333333;103.28933333333333;70.49837664766522;11.41153250281203;62.45343148256206;16.60122951109602
RIOHACHA;2011;64.75920841008983;48.258;0.0;5.588;68.316;20.058000000000003;42.669999999999995;6.877666666666666;105.49233333333335;70.63938169682066;11.57942724522359;62.45974588676151;14.251868429414118
RIOHACHA;2012;64.83095639917657;50.43833333333333;0.0;6.656666666666666;69.915;19.476666666666667;43.782000000000004;7.266333333333333;107.842;72.14236334596772;13.197634074612562;62.62175498819995;14.406370815847735
RIOHACHA;2013;65.0660790288257;49.96933333333334;0.0;4.440333333333333;71.74966666666667;21.78033333333333;45.528999999999996;7.7250000000000005;110.272;69.64399370031917;8.886116818315232;63.4553470631687;15.459481815513515
RIOHACHA;2014;65.43224112544128;52.70666666666667;0.0;5.6063333333333345;73.767;21.060333333333332;47.10033333333334;7.4239999999999995;112.738;71.45019679079626;10.636858082469013;63.85014075851443;14.08550467998988
RIOHACHA;2015;65.87274995956282;52.656666666666666;0.0;5.596666666666667;76.02066666666667;23.364;47.059666666666665;7.628333333333334;115.40533333333333;69.26625215950048;10.62860036715832;61.90378055090282;14.486927897702095
RIOHACHA;2016;66.36600796951478;55.083333333333336;0.0;6.833666666666666;78.778;23.694666666666667;48.24933333333333;9.233666666666666;118.70233333333333;69.92222871021521;12.406051437216338;61.247217920400786;16.76308623298033
RIOHACHA;2017;66.87422336552505;55.937666666666665;0.0;6.9943333333333335;81.80233333333334;25.864666666666665;48.943000000000005;9.088;122.32266666666668;68.38150501004453;12.503798871362767;59.8308116720387;16.24665550344729
RIOHACHA;2018;67.54040159531549;56.955999999999996;0.0;8.561;87.891;30.935000000000002;48.395;9.832666666666666;130.131;64.80299461833407;15.0309010464218;55.06252062213424;17.263618699815062
RIOHACHA;2019;68.20002210552802;64.15566666666668;0.0;9.423333333333334;96.66966666666667;32.514;54.73233333333334;11.133333333333335;141.74433333333334;66.36587140399092;14.688232268388864;56.61789806523247;17.35362425766495
RIOHACHA;2020;68.64893073759842;61.46099999999999;0.0;11.733666666666666;102.16699999999999;40.705999999999996;49.727;7.762;148.82533333333333;60.157389372302205;19.091239430967065;48.67227186860728;12.629146938709102
RIOHACHA;2021;68.99548018639851;65.24066666666666;3.0276666666666663;10.455;105.024;39.78333333333333;54.785666666666664;4.190333333333333;152.21866666666668;62.119769449522636;16.02528075535709;52.1649019906561;6.422885521300621
RIOHACHA;2022;69.28877892416246;64.27366666666667;4.918666666666667;10.494666666666667;107.07033333333334;42.79666666666666;53.778999999999996;7.583666666666666;154.52766666666665;60.029388781828764;16.32809704337183;50.227731926988795;11.799026039694844
RIOHACHA;2023;69.70408044085325;68.28691129856209;6.2034100874496625;9.45112189693174;109.41333333333293;41.12642203477111;58.835789401630244;7.081333991260273;156.96833333333277;62.411873597272425;13.840312465751767;53.773875275679806;10.369972600312037
RIOHACHA;2024;70.24835000908823;70.02369943791167;2.6822841734329095;10.963861111943793;112.07866666666591;42.054967228754904;59.05983832596792;5.230902803511511;159.54633333333237;62.47727736284527;15.65735772310228;52.69498655048982;7.470189158100146
RIOHACHA;2025;70.7581643402689;73.301281505026;5.456142293112167;8.089079186340438;114.632;41.3307184949741;65.21220231868563;5.95102736239327;162.00533333333271;63.94486836574953;11.035385767144875;56.88830546329613;8.118585705742715
